season,week,game_type,team,gsis_id,player_name,position,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,severity_score,games_missed,created_at
2023,4,REG,CAR,00-0039062,Jonathan Mingo,WR,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,CAR,00-0034302,Frankie Luvu,LB,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0024243,Marcedes Lewis,TE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-28,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0039071,Tyrique Stevenson,CB,,,,Illness,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0037129,Josh Blackwell,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0033784,Eddie Jackson,S,Foot,,Out,Foot,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0036292,Jaylon Johnson,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,CHI,00-0035594,Travis Homer,RB,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,CIN,00-0036442,Joe Burrow,QB,,,,Calf,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CIN,00-0033548,Chidobe Awuzie,CB,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CIN,00-0038576,Charlie Jones,WR,Thumb,,Out,Thumb,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,CIN,00-0034970,Irv Smith,TE,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,CIN,00-0036298,Akeem Davis-Gaither,LB,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0031544,Amari Cooper,WR,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0033868,Myles Garrett,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0031576,Za'Darius Smith,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0037267,Jerome Ford,RB,,,,Shoulder,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0036866,James Hudson,T,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0036996,Greg Newsome,CB,,,,Elbow,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0031426,Joel Bitonio,G,,,,Not injury related - resting player,Ankle,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0033923,Kareem Hunt,RB,,,,Ribs,Groin,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0033885,David Njoku,TE,Face,Arm,Questionable,,,"
    ",2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,CLE,00-0033537,Deshaun Watson,QB,right Shoulder,,Questionable,right Shoulder,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0036358,CeeDee Lamb,WR,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0031411,Demarcus Lawrence,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0035698,Chuma Edoga,T,,,,Elbow,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0035261,Tony Pollard,RB,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-28,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0027947,Tyron Smith,T,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0036376,Tyler Biadasz,C,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0037569,Peyton Hendershot,TE,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DAL,00-0031402,Zack Martin,G,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0036407,Jerry Jeudy,WR,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0036391,Lloyd Cushenberry,C,,,,Illness,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0032210,Frank Clark,LB,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0034368,Josey Jewell,LB,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0029890,Mike Purcell,DT,Ribs,,Out,Ribs,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DEN,00-0032971,Justin Simmons,S,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0034345,Frank Ragnow,C,,,,Toe,Not injury related - resting p,Full Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0034171,Jason Cabinda,FB,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0035328,Matt Nelson,T,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0032785,Halapoulivaati Vaitai,G,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0032381,Taylor Decker,T,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0036258,Jonah Jackson,G,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0037667,Kerby Joseph,S,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0035685,David Montgomery,RB,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,DET,00-0034096,Emmanuel Moseley,CB,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0034967,Rashan Gary,LB,,,,Knee,,Limited Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0036677,Zayne Anderson,S,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0030074,David Bakhtiari,T,Not injury related - resting player,Knee,Out,Not injury related - resting player,Knee,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0032401,De'Vondre Campbell,LB,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0035526,Elgton Jenkins,G,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-27,3,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0034728,Jaire Alexander,CB,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0033293,Aaron Jones,RB,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0037817,Zach Tom,T,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0038408,Carrington Valentine,CB,Biceps,,Questionable,Biceps,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,GB,00-0038124,Christian Watson,WR,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-27,1,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0030431,Robert Woods,WR,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0036224,Jonathan Greenard,DE,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0033926,Shaquill Griffin,CB,,,,Foot,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0031580,Shaquille Mason,G,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0037246,Jalen Pitre,S,,,,Chest,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0038977,Tank Dell,WR,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0032466,George Fant,T,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0031298,Jimmie Ward,S,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0036363,Josh Jones,G,Hand,,Out,Hand,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0032103,Denzel Perryman,LB,Hand,Wrist,Out,Hand,Wrist,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0034488,Tavierre Thomas,CB,Hand,,Out,Hand,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0032380,Laremy Tunsil,T,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,HOU,00-0035686,Michael Deiter,C,Chest,,Questionable,Chest,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0034836,Braden Smith,T,,,,Wrist,,Did Not Participate In Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0033952,Grover Stewart,DT,,,,Foot,,Did Not Participate In Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0037395,Dallis Flowers,CB,,,,Back,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0039164,Anthony Richardson,QB,,,,Concussion,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0032383,Ryan Kelly,C,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0037757,Bernhard Raimann,T,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0032378,DeForest Buckner,DT,Groin,Back,Questionable,Groin,Back,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0036879,Sam Ehlinger,QB,right Shoulder,,Questionable,right Shoulder,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,IND,00-0034342,Quenton Nelson,G,Toe,,Questionable,Toe,,Full Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0035642,Josh Hines-Allen,LB,,,,Shoulder,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0035378,Andrew Wingard,S,,,,Shoulder,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0033891,Zay Jones,WR,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0037244,Devin Lloyd,LB,Thumb,,Out,Thumb,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0038596,Antonio Johnson,S,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0033572,Jamal Agnew,WR,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0034275,Folorunso Fatukasi,DT,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,JAX,00-0038934,Anton Harrison,T,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0037193,Bryan Cook,S,,,,Elbow,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0035681,Mike Edwards,S,,,,Biceps,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0036362,Willie Gay,LB,,,,Quadricep,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0036637,Noah Gray,TE,,,,Illness,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0038986,Nic Jones,CB,,,,Hand,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0033873,Patrick Mahomes,QB,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0037197,Isiah Pacheco,RB,,,,Abdomen,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0032217,Donovan Smith,T,,,,Rib,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0036374,L'Jarius Sneed,CB,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0034386,Justin Watson,WR,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0032762,Chris Jones,DT,,,,Groin,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0036913,Kadarius Toney,WR,,,,Toe,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0036621,Nick Bolton,LB,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,KC,00-0037195,Jaylen Watson,CB,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0031388,Aaron Donald,DT,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0039075,Puka Nacua,WR,,,,Oblique,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0034803,Joseph Noteboom,T,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0036603,Alaric Jackson,T,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0033927,John Johnson,S,Face,,Questionable,Face,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0033110,Tyler Higbee,TE,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LA,00-0036862,Ben Skowronek,WR,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0031040,Khalil Mack,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0033895,Gerald Everett,TE,,,,Illness,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0031554,Eric Kendricks,LB,,,,Hamstring,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0036441,Kenneth Murray,LB,,,,Groin,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0037009,Rashawn Slater,T,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0030279,Keenan Allen,WR,,,,Hip,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0031019,Corey Linsley,C,Illness,,Out,Illness,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0038091,J.T. Woods,S,Illness,,Out,Illness,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0034790,Derwin James,S,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-29,2,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0037320,Deane Leonard,CB,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-29,2,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0033699,Austin Ekeler,RB,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2023-09-29,2,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0033156,Joey Bosa,DE,Hamstring,Toe,Questionable,Hamstring,Toe,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LAC,00-0036380,Alohi Gilman,S,Heel,,Questionable,Heel,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0039072,Jakorian Bennett,CB,,,,Hamstring,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0038978,Byron Young,DT,,,,Ankle,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0035076,Curtis Bolton,LB,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0034973,Maxx Crosby,DE,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0031345,Jimmy Garoppolo,QB,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0036871,Nate Hobbs,CB,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0036989,Malcolm Koonce,DE,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,LV,00-0035437,Roderic Teamer,S,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0034054,River Cracraft,WR,,,,Shoulder,,Did Not Participate In Practice,2023-09-28,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0038092,Erik Ezukanma,WR,,,,Neck,,Did Not Participate In Practice,2023-09-28,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0032379,Eli Apple,CB,,,,Neck,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0038720,Julian Hill,TE,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0032214,Tyler Kroft,TE,,,,Back,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0034798,Durham Smythe,TE,,,,Hamstring,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0036613,Jaylen Waddle,WR,,,,Concussion,,Full Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0036934,Jaelan Phillips,LB,Oblique,,Out,Oblique,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0036020,Salvon Ahmed,RB,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0030067,Terron Armstead,T,"back, ankle, knee",,Questionable,"back, ankle, knee",,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0034277,DeShon Elliott,S,Ankle,Groin,Questionable,Ankle,Groin,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIA,00-0034352,Connor Williams,C,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0034782,Harrison Phillips,DT,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0029606,Harrison Smith,S,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0037007,Patrick Jones,DE,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0036348,Josh Metellus,S,,,,Shoulder,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0035236,Byron Murphy,CB,,,,Hip,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0037245,Lewis Cine,S,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0038598,Jaren Hall,QB,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0034344,Marcus Davenport,DE,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,MIN,00-0035588,Garrett Bradbury,C,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0038569,Sidy Sow,T,,,,Concussion,,Limited Participation in Practice,2023-09-28,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0036981,Christian Barmore,DT,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0033860,Davon Godchaux,DT,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0032580,Jonathan Jones,CB,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0038103,Cole Strange,G,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NE,00-0036559,Shaun Wade,CB,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0027696,Jimmy Graham,TE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0033888,Ryan Ramczyk,T,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0036937,Paulson Adebo,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0038588,Jordan Howden,S,Finger,,Out,Finger,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0036408,Cesar Ruiz,G,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0031280,Derek Carr,QB,right Shoulder,,Questionable,right Shoulder,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NO,00-0034981,Foster Moreau,TE,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0038115,Daniel Bellinger,TE,,,,Neck,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0036132,Ben Bredeson,G,,,,Concussion,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0037260,D.J. Davidson,DT,,,,Elbow,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0036552,Azeez Ojulari,DE,,,,Hamstring,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0036386,Andrew Thomas,T,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-30,3,0,2025-10-05T19:30:59.527153
2023,4,REG,NYG,00-0034844,Saquon Barkley,RB,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2023-09-30,2,0,2025-10-05T19:30:59.527153
2023,4,REG,NYJ,00-0036284,Mekhi Becton,T,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYJ,00-0038107,Micheal Clemons,DE,,,,Elbow,,Full Participation in Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYJ,00-0038120,Breece Hall,RB,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,NYJ,00-0029621,Greg Zuerlein,K,,,,right Groin,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
